french,ewe,source,type,french_length,ewe_length
"						Citizen Media					 website *  Elle Citoyenne is a bilingual (Fre-Eng) citizen media aiming at educating people on all things pertaining to citizen participation, giving the floor to citizens for them to voice out thoughts and propose solutions to problems experienced by their communities, and promoting citizens' actions for the welfare of their communities. """,ametaʋlilawo ameyibɔwo alo yevuwo hã to mɔ ma dzi eye woɖe ameƒeƒle geɖewo ɖeɖe me,https://ellecitoyenne.com/,"Blog, News",54,15
il avait cependant finalement remporté face à Hillary Clinton,ke eɖu dzi le hillary ŋgɔ me,https://l-frii.com/,News,9,7
"""Au contraire, c'est dangereux d'en parler comme d'un slogan toxique. """,eye wonye aƒɔku boŋ be woaƒo nu le eŋu,https://ellecitoyenne.com/,"Blog, News",11,9
"

Boboboboboboboé, fit le geek dépité par tous ces obstacles à sa jouissance",Jean ɖu tse be boboboboé ɖe nu siwo katã le mɔ xem na eƒe vivisese la,https://aphtalcisse.tg/,Blog,12,16
"Si tu m'attaques, je te tue tout de suite.",Ne eho ɖe ŋunye ko ma wu wo fifilae.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,9,9
"Mais bon, soyons suicidaires",ke hã magblɔe,https://leschroniquesdetchonte.com/,Blog,4,3
Monsieur timbre municipal s'est pointé 0 minutes à en criant du haut du perron de son bureau les noms des pauvres citoyens l'attendant dans le garage. ,esi dumegã la va teti ko la ede asi amesiwo le tenɔm kpɔ eyama xoxoxo lawo ƒe ŋkɔ yɔyɔ me kple ɣlidodo,https://ellecitoyenne.com/,"Blog, News",26,22
"Dibahou a deux femmes, Hinédy que son père lui a choisit et qui est la maà®tresse du foyer, et Mamy qui est sa femme de coeu r,","Dibahou ɖo nyɔnu eve , Hinédy si fofoa tiã nae kple Mami si nye eƒe lɔlɔ̃ tɔ",https://leschroniquesdetchonte.com/,Blog,27,17
C'est là que le conte alla tomber dans la mer ; celui qui le respire ira au paradis.,Afimae gli la ge dze aƒu me. Ame si agbɔe la ayi paradiso me.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,18,14
"Attendu avec impatience chaque année, le titre du joueur masculin de l’année de l’UEFA est sur le point d’être décerné",esia na na susu mi hena mɔzɔzɔ,https://l-frii.com/,News,20,7
Les résultats de ces enquêtes avaient fait l’objet de validation en janvier 2020 avant leur publication en ce mois de septembre,mieɖo kpe numekukumetsonuawo dzi le dzove 2020lia me me hafi va ɖee ɖe go le ɣleti sia mee,https://l-frii.com/,News,21,18
"Elles sont là  depuis le début,",woli tso gɔmedzedze me,https://leschroniquesdetchonte.com/,Blog,6,4
"Cette petite qui ne pleure plus du tout en disant au revoir à  sa mère,",ɖevi sia si megale avi fam xele sede nyui dom na nɔa,https://leschroniquesdetchonte.com/,Blog,15,12
"la CEDEAO, l'UEMOA, le conseil de l'Entente ou encore le G Sahel constituent des ""«"" gâteaux"" ""» que les chefs d'Etat se partagent. """,ŋutsu aɖee srɔ̃a nya le atsuƒe eye megale vi dzi ge o elabe vi etɔ̃ le esi vɔ eye woɖɔlii kple ɖekakpui sie xɔ ƒè 20 lɔƒo ko,https://ellecitoyenne.com/,"Blog, News",24,28
"Les 15 signes qui prouvent que votre relation amoureuse ne va pas durerSelon le texte, c’est conformément aux mœurs et coutumes que l’époux devra s’acquitter du versement de la dot",nɔnɔme 15 siwo fia be miaƒe srɔɖeƒea mele ŋgɔ yi ge wo lae: se la te gbe dzi be denuwɔna nue ŋigbetɔsrɔ̃ la ana agba ɖoe,https://l-frii.com/,News,30,26
"""Les réseaux sociaux, un attrape-nigaud ",mate ŋu adzi nye dzenawo le yaʋaladzinuŋlɔƒea? Ke manya ɖo tagzi eye be nemeku la camrail maxe nye kukɔnufe oa,https://ellecitoyenne.com/,"Blog, News",5,20
Nous sommes sur terre avant vous,"miele a,nyigba dzi do ŋgɔ na mi",https://aphtalcisse.tg/,Blog,6,7
Required fields are marked * Photo : Maroc Diplomatique email * website * L'immigration clandestine a été au coeur  des discussions lors de l'apéro organisé le  novembre par la fondation Friedrich Naumann pour la liberté. ," le Maroc Diplomatique email * website ƒe nyawo nu la ,wowɔ nuƒoƒo geɖee le adzame mɔzɔzɔ ŋu Friedrich Naumann  ƒe azãɖuɖu la me",https://ellecitoyenne.com/,"Blog, News",35,23
"Il me reste moins de 200 pages à lire et j’ai hâte d’arriver au retour des musulmans à la Mecque, in shaa Allah",esusɔ aha 220 ko maxlẽ eye melemɔ kpɔm na mɔslɛmtɔwo tɔtrɔgbɔ va maka,https://leschroniquesdetchonte.com/,Blog,23,13
"Comme Mireille, elle a été trahie,",abe Mireille ene la ekpɔ lɔlɔ̃dzigbagbã,https://leschroniquesdetchonte.com/,Blog,6,6
"– s’il y a un problème lié au dossier,  il est rejeté suivi du motif du rejet pour rectification","ne nya aɖe ku ɖe eŋu la, ekem woagbee kple nyanyanana mle nu si ta wogbee ɖoa la ta eye woaɖɔe ɖo hafi",https://l-frii.com/,News,19,23
"Lorsqu’un conflit éclate entre vous, si aucun des deux n’est prêt à faire un compromis, aussi petit soit-il, il y a un problème","ne dzre dzɔ eye mia dome ame aɖeke medi be yaɖe asi le nya ŋu vie teti o la, ekem nua gblẽ xoxo",https://l-frii.com/,News,23,23
"Ah non, s’écria l’hyène, le saut d’une femme par-dessus un homme porte toujours malheur ; car nous avons vu seulement avant-hier un homme dont la femme lui était passée dessus, mourir aussitôt.","Gana ɖo eŋu be, Ao, nyɔnu atikpo to srɔa ta la hea gbegblẽ vaa edzi, nyitsɔ ko ŋutsu aɖe ku esi drɔa tikpo to eta enumake.",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,32,26
C’est l’une des plus belles preuves d’amour dont j’ai la  grâce de bénéficier au quotidien,lɔlɔ̃dzesi nyuitɔ sie mekpɔa gbe sia gbe lae nuye esia,https://leschroniquesdetchonte.com/,Blog,15,10
"Lorsque nous nous éloignons de nos principes pour faire plaisir aux autres, non seulement nous déplaisons à notre Créateur mais en plus nous montrons que nous craignons plus le regard des autres que celui d’Allah","ne miegbe se dzi wɔwɔ hedo dzidzɔ na ame bubu la, ekem miedzea mawu ŋu o elabe mievɔ̃ amewo ŋkume wú mawu ŋkume",https://leschroniquesdetchonte.com/,Blog,35,23
" Si vite, en ce jour",eva yi bla gbe ma gbe,https://aphtalcisse.tg/,Blog,5,6
"En Afrique je me retrouve systématiquement à  être la seule,",mekpɔ be nye ɖeka koe li le Africa,https://leschroniquesdetchonte.com/,Blog,10,8
"Pendant ses voyages, elle a repéré la maison d'un jeune couple à  qui elle a inventé une vie,","le eƒe mɔzɔzɔ̃wo mela, ekpɔ ƒomeaɖe si ƒe agbe wotrɔ la ƒe aƒe",https://leschroniquesdetchonte.com/,Blog,18,13
"En ce moment, nous sommes dans les dix dernières nuits du Ramadan",miele zã ewo kpɔtɔeawo me ,https://leschroniquesdetchonte.com/,Blog,12,5
"A moi, petit hérisson ! rugit le lion.","Nye yea, hlɔmadi sue? Dzata blu nenema.",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,8,7
" J’ai dû dormir profondément, pensant m’assoupir, puisque quelqu’un a ôté mes chaussures, et a tenté de dénouer ma cravate",medɔ alɔ̃ yi eme ʋĩi eye ame aɖe ɖe nye afɔkpa eye wogbɔdzɔ kɔla hã,https://aphtalcisse.tg/,Blog,19,15
"Pourquoi, chasseur, veux-tu tuer ce vautour ?","Adela, nuka ŋuti lebe yeawu kãga lae.?",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,7,7
"C'est parce que c'est toi hein,",wó ta ye loo,TakwimuLab,Daily lfe,6,4
"Pourtant, c’est grâce à ces livres que j’ai cultivé mon amour pour la lecture, les histoires, et que j’ai développé mon vocabulaire et mon écriture",ke hã esiawoe de nuŋɔŋlɔ kple nyatinyanya menye,https://leschroniquesdetchonte.com/,Blog,25,8
"€“ C'est ma femme,",srɔ̃ nyee,https://leschroniquesdetchonte.com/,Blog,4,2
"Nous sommes tenus d’y assister, même si c’est juste pour faire acte de présence",ezimia dzi be mia yi nenye ko be miaze ta teti,https://leschroniquesdetchonte.com/,Blog,14,11
"« Nous doublons notre soutien financier, qui va passer d’environ 200000 euros par an », a indiqué au quotidien Jean-Luc Romero-Michel, adjoint à la mairie et militant homosexuel chargé des droits humains, de l’intégration et de la lutte contre les discriminations dans la capitale",nutomedzikpɔla gɔmenɔla be yewo le ga yuro 200 000 kɔm ɖe ga si wonana ame siwo le ŋutsu kple ŋutsuwo ɖeɖe nyawo ta ʋlim lae be woayi woƒe dɔwo dzi,https://l-frii.com/,News,44,30
"Il avait été interpellé en juin à la suite d’un contrôle routier, les policiers ayant constaté qu’il faisait l’objet d’un mandat de recherche pour un “rodéo à moto” un mois auparavant",wogblɔ nya tso ati aɖewo hã ŋu na mi le yaxɔƒea,https://l-frii.com/,News,31,11
"""La liberté, qu'elle soit d'expression ou autre, "" est étroitement liée au respect de soi, mais surtout au respect de l'autre. """,agbalẽ sia nye susu ɖeɖe le  Eseka ƒe afɔku la ŋu,https://ellecitoyenne.com/,"Blog, News",22,11
"En plus des cours classiques, ils travaillent tous sur différents projets,","le nufiafiawo go do la, wo katã le dɔ wɔm kuɖe ɖoɖo vovovowo ŋu",https://leschroniquesdetchonte.com/,Blog,11,14
Tout le monde a au moins une fois entendu parler du petit prince,"Ame sia ame se ""Le petit prince "" ŋkɔ kpɔ",https://leschroniquesdetchonte.com/,Blog,13,10
"Selon le journal HaberTurk, d’importantes concentrations de ces dangereux insectes ont été détectées dans plusieurs quartiers d’Istanbul, et les chercheurs estiment que l’espèce est capable de s’adapter facilement à de nouvelles conditions",wobe wokpɔ nudzodzoe mawo ƒe ha gã aɖe le istanbul kɔ geɖe mee,https://l-frii.com/,News,32,13
On constate que les citoyens sont moins intéressés par les élections intermédiaires (élections législatives et communales) avec un niveau d'abstention qui ne cesse de progresser. ,miedo dzesi be dumevi metsɔa ɖeke le sewɔƒeme  kple akɔ bubuwo dada me o,https://ellecitoyenne.com/,"Blog, News",25,14
"Internet nous donne une chance énorme de le faire,",yaʋala na mi mɔnukpɔkpɔ gã ɖe na ewɔwɔ,https://leschroniquesdetchonte.com/,Blog,9,8
"Alors comme toujours, merci à  ceux qui sont là  depuis le début, et ceux qui nous ont rejoint en cours de route,","abe kokoko ene la, medakpe na amesiwo katã li tso gɔme dzedzea eye amesiwo hã va kpe mi le mɔ dzi",https://leschroniquesdetchonte.com/,Blog,22,21
"Les enfants les plus chanceux pouvaient poursuivre leurs études secondaires à Napié, à Korhogo, ou dans une autre localité où ils pouvaient avoir un tuteur","ɖevi siwo dzɔgbenyui tu la yia sukua dzi le Napié, alo Korhogo alo afi bubu si amenyanyɛ aɖe li na wo le la",https://leschroniquesdetchonte.com/,Blog,25,23
"De plus, il ne sera fait aucune distinction fondée sur le statut politique, juridique ou international du pays ou du territoire dont une personne est ressortissante","gawu la, womatu sidzedze ame aɖe ɖe du kple anyigba si mee wotso la ƒe nɔnɔme dzi",https://www.ohchr.org/EN/UDHR/Pages/Language.aspx?LangID=ewe,Human Rights,26,17
"Il te fait signe de passer,",Ewɔ dzesi nam be yeayi,TakwimuLab,Daily lfe,6,5
"Il veut savoir si nous sommes là de notre plein gré, si nous avons décidé de nous unir sans y avoir été forcés par qui que ce soit",ebe mia ŋutɔe loo ame aɖee zii miadzi be miaɖe srɔ̃ mahã,https://leschroniquesdetchonte.com/,Blog,28,12
"Hier nous avons passé l'après-midi en compagnie des trois soeu rs Hajar, Fatim, et Cécile,","tsɔ si va yi mienɔ du kple Hajar, Fatim kple Cécile",https://leschroniquesdetchonte.com/,Blog,15,11
"Pour être plus confiants en notre capacité à accomplir un travail, nous devons pratiquer encore plus et penser à ce que nous savons déjà faire",ne kakaɖedzi nasu miasi na dɔ aɖe wɔwɔ la edze be mianɔ ewɔ edziedzi eye mianɔ ŋku ɖom nu si mienya wɔwɔ tsã la dzi,https://leschroniquesdetchonte.com/,Blog,25,25
" Il est rentré, et n’est plus ressorti jusqu’à mon départ",eyi ɖe xɔme eye megado vase ɖe nye dzodzo o,https://aphtalcisse.tg/,Blog,10,10
J’ai cru que j’allais te perdre,mebui be mele buwo gee,https://leschroniquesdetchonte.com/,Blog,6,5
J’étais sans défense et c’est une dame qui est venue me secourir »,wɔna mele ŋunye o eye nyɔnu aɖee va xɔ nam,https://l-frii.com/,News,13,10
" Il y avait encore quelques poses à prendre, avant de se diriger au jardin de l’hôtel Ibis",miagaɖe foto aɖewo hafi ayi IBIS amedzrodzeƒea ƒe seƒoƒobɔ me,https://aphtalcisse.tg/,Blog,17,10
"J'ai aussi manqué de temps à  cause des activités auxquelles je participe actuellement,",nye meteŋu ɖo ɣeyiyi hã o elbena mele gome kpɔm le wonaɖewo me,https://leschroniquesdetchonte.com/,Blog,13,13
"« Il est mauvais oh,",ebaɖa loo,https://leschroniquesdetchonte.com/,Blog,5,2
"""Peut-on valablement dire que quelqu'un qui réunit  millions de francs CFA pour voyager clandestinement est pauvre"" ? Même si nous prenons le cas de ceux qui obtiennent cette somme à une levée de fonds de la famille entiere,""  cet argent réuni par l'effort collectif aurait pu servir à autre chose. """,ɖeviawo ƒe dzidzɔ kpɔkpɔ nyo ŋutɔ,https://ellecitoyenne.com/,"Blog, News",51,6
Il m’a rappelé comment j’avais minimisé ses sentiments,eɖo ŋku ale si nyemetsɔ ɖeke le eme na eƒe seselelãmeawo o,https://leschroniquesdetchonte.com/,Blog,8,12
 Vestrid Ngami Photo : CIRAD Photo : Le Monde Photo : Sunuker Photo : Framepool Vestrid Ngami Photo : Doctissimo (Cameroun) Photo : Les nouvelles de la RDC JavaScript est actuellement désactivé. , Vestrid Ngami Photo : CIRAD Photo : Le Monde Photo : Sunuker Photo : Framepool Vestrid Ngami Photo : Doctissimo (Cameroun) Photo : Les nouvelles de la RDC JavaScrip mele dɔ wɔm o fifia o,https://ellecitoyenne.com/,"Blog, News",32,35
"""Aucune solution durable contre ce probleme ne se profile à l'horizon, ce qui ne présage rien de bon pour nous sur le long terme. """,mieyi miaƒe agble la me eye miadze dɔ gɔmee,https://ellecitoyenne.com/,"Blog, News",25,9
” Ça pourrait être intéressant de voir comment un homme peut gérer mes petits monstres au quotidien et s’il y a une différence entre les approches des hommes et des femmes,anye numetoto be manya alesi ŋutsu alo nyɔnu akpoɔ ɖeviawo lae,https://leschroniquesdetchonte.com/,Blog,31,11
"J’aurais pu devenir directrice, conseillère pédagogique et même inspectrice","mate ŋu azu sukudzikpɔla, sukunuxlɔ̃amenala alo nutome sukudzikpɔla",https://leschroniquesdetchonte.com/,Blog,9,8
"Mille vous félicitent, deux vous critiquent et vous vous attardez sur le négatif",akpewo kafu wo eye eve ko nyra ɖe wo eye netɔ te ɖe gbegblẽa dzia,https://leschroniquesdetchonte.com/,Blog,13,15
"""C'est mon argent, laissez. ""","mexɔ naneke o,nye gae",https://ellecitoyenne.com/,"Blog, News",5,4
" J’inspirai longuement, puis regagnai le bureau pour chercher mon sac",megbɔ̃ fũu heyi nye kplɔ̃ ŋu be matsɔ nye kpɛtɛ,https://aphtalcisse.tg/,Blog,10,10
"""Required fields are marked * Les diagnostics sont effectués et parfois des esquisses de solutions sont portés au public, ","ele gbɔgblɔm le wo nyaɖoanyia me be to vovo na ŋugbe siwo dukplɔla do la, megblɔ nya gãa aɖeke o",https://ellecitoyenne.com/,"Blog, News",19,20
"""[""€¦] Le nombre de pauvres est  millions de personnes. """,ahedalawo nye ame akpe akpewo,https://ellecitoyenne.com/,"Blog, News",10,5
"Il paraît que lorsque l’eau de pluie touche à la peau des brebis, il y a une maladie qu’on appelle la gale qui leur enlève tous les poils jusqu’aux oreilles et aux pattes ; elle leur tanne la peau jusqu’à la chair rouge, une sorte de le lèpre, quoi !","Ewɔ abe ne tsidzadza ka alẽwo ŋu la, dɔ aɖe si woyɔa be akpa la kɔa ɖe nuto nawo.",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,50,19
"""Le discours était certes pudique, mais il a toujours été parfaitement clair. """,nuƒoƒoaa le tsɛ ko gake eme kɔ,https://ellecitoyenne.com/,"Blog, News",13,7
"L’équipe, en somme…",hala kata nye,https://aphtalcisse.tg/,Blog,3,3
Ce n’était donc pas approprié de le recommander même en rajoutant qu’il faut le lire « avec des pincettes »,ebe menyo mado ŋusẽ amewo na exexlẽ o nenye be megblɔ hã be woakpɔ nyiuie na exexlẽ hã,https://leschroniquesdetchonte.com/,Blog,20,18
" J’ai juste vidé mon verre d’un trait, et me suis approché de lui",ɖeko meno nye aha hete ɖe eŋu,https://aphtalcisse.tg/,Blog,13,7
"Ce ne sont pas Ladji et Yannick qui vous diraient le contraire,",menye Ladji kple Yannick  agblɔ bubu na mi o,https://leschroniquesdetchonte.com/,Blog,12,9
"Hier, j’étais panéliste sur la thématique du leadership féminin, à l’occasion des Etats Généraux de la Jeunesse","tsɔ va yi la, menye nuŋlɔla kuɖe asiƒomea ƒe tanyenye ŋuti, le sɔhɛwo ƒe takpekpe gã la mea",https://leschroniquesdetchonte.com/,Blog,17,18
"Mais comme je l’ai déjà souligné, nous essaierons de faire davantage en envoyant des malles de livres dans chacune des localités que nous visiterons pour le Book’Art Tour, et même d’y passer plus de temps avec les jeunes, in shaa Allah",ke abe ale si megblɔe ene la miadze agbagba aɖo agbaleɖakawo ɖe afi siwo yi ge miala kple Book'Art ɖoɖoa la,https://leschroniquesdetchonte.com/,Blog,41,21
Required fields are marked *  Prévenez-moi de tous les nouveaux articles par e-mail. ,dzeidede le agbalẽ siwo katã miehian la gake miwɔ nananyanya nam le agbalẽ yeyeawo ŋu,https://ellecitoyenne.com/,"Blog, News",13,15
